Label,PRESSURE_ZONE,CATEGORY,PIPE_SIZE,MATERIAL,LINED,LINED_MATERIAL,ACQUISITION,OWNERSHIP,BRIDGE_MAIN,CRITICALITY,REL_CLEANING_AREA,REL_CLEANING_SUBAREA,Undersized,shallow_main,Condition_score,OVERSIZED,CLEANED,Shape__Length,Installation_Month,Installation_Year,Break_Time
1,KIT 4,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,5,1,5,N,N,6.5,N,N,294.117548613612,1,1962,60.0
0,KIT 2W,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,6,5,40,N,N,9.35,N,N,55.5473034054195,11,2005,19.0
0,KIT 4,TREATED,200,DI,NO,NONE,DONATED,KITCHENER,N,8,3,4,N,N,8.5,N,N,93.006954740785,12,1971,53.0
0,KIT 4,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,1,14,N,N,9.35,N,N,79.3557155502915,1,1994,30.0
0,KIT 6,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,6,6,6,N,N,9.1,N,N,13.3109568746274,11,1989,35.0
0,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,5,5,12,N,N,7.75,N,N,13.1800665063805,1,1954,70.0
0,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,5,1,20,N,N,7.75,N,N,176.296303704932,1,1952,72.0
0,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,5,1,20,N,N,7.75,N,N,6.27844999979729,1,1952,72.0
0,KIT 4,TREATED,100,DI,NO,NONE,DONATED,KITCHENER,N,5,3,7,N,N,9.1,N,N,1.53155398323383,9,1985,39.0
0,KIT 6,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,6,39,N,N,9.35,N,Y,15.2450032987584,6,2006,18.0
0,KIT 4,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,5,19,N,N,9.35,N,N,7.52117620129808,6,2006,18.0
1,KIT 4,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,5,4,24,N,Y,5.65,N,Y,71.0783783420701,1,1967,54.0
0,BRIDGEPORT,TREATED,300,DI,NO,NONE,PURCHASED,KITCHENER,N,6,2,48,N,N,8.5,N,N,20.2225625235715,1,1981,43.0
0,KIT 4,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,7,4,27,N,N,9.35,N,Y,6.79474480983757,1,1995,29.0
0,KIT 4,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,4,26,N,N,9.35,N,Y,64.7444443501152,1,1995,29.0
0,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,4,1,2,N,N,7.75,N,N,12.4291328743319,1,1958,66.0
0,KIT 5,TREATED,200,DI,NO,NONE,DONATED,KITCHENER,N,6,6,13,N,N,8.5,N,Y,146.58132246464,1,1971,53.0
0,KIT 4,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,5,4,20,N,N,9.35,N,Y,62.5570036323902,1,1975,49.0
0,KIT 6,TREATED,300,DI,NO,NONE,DONATED,KITCHENER,N,6,6,2,N,N,9.1,N,Y,46.9008773915773,1,1985,39.0
0,KIT 4,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,6,5,22,N,N,8.5,N,N,97.1574989192317,1,1971,53.0
0,KIT 2EA,TREATED,250,PVC,NO,NONE,DONATED,KITCHENER,N,5,5,28,N,N,9.35,N,N,0.379286276153191,6,2002,22.0
0,KIT 2W,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,6,5,42,N,N,9.35,N,N,118.824027930237,8,1997,27.0
0,KIT 4,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,5,3,20,N,N,9.35,N,N,12.6213633206912,6,2005,19.0
0,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,6,2,36,N,N,7.75,N,N,67.2776569595428,1,1951,73.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,6,4,8,N,N,5.35,N,Y,224.218682857274,1,1955,56.0
0,KIT 5,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,5,6,13,N,N,8.5,N,N,12.640872787208,12,1971,53.0
0,KIT 5,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,6,6,13,N,N,8.5,N,N,111.881496317758,12,1971,53.0
1,KIT 5,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,5,6,13,N,N,6.5,N,N,186.745056636085,12,1971,30.0
1,KIT 5,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,5,6,13,N,N,6.5,N,N,186.745056636085,12,1971,50.0
0,KIT 4,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,2,17,N,N,9.35,N,N,68.3770111489173,7,2010,14.0
0,KIT 2E,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,6,5,25,N,N,9.35,N,N,13.1153098718086,6,2000,24.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,6,1,29,N,N,9.35,N,N,9.06370895074958,6,2001,23.0
0,KIT 2W,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,5,5,42,N,N,9.35,N,N,13.6615273026458,6,1998,26.0
0,KIT 4,TREATED,250,PVC,NO,NONE,PURCHASED,KITCHENER,N,8,2,8,N,N,9.35,N,N,9.79158076510654,6,2006,18.0
1,KIT 4,TREATED,300,CI,NO,NONE,DONATED,KITCHENER,N,6,1,30,N,N,5.45,N,N,244.311004686984,1,1972,34.0
0,KIT 2E,TREATED,200,DI,NO,NONE,DONATED,KITCHENER,N,6,5,20,N,N,8.5,N,N,78.3444492781609,1,1972,52.0
1,KIT 5,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,6,28,N,N,6.95,N,Y,66.9871917572379,10,1999,15.0
0,KIT 4,TREATED,300,DI,NO,NONE,DONATED,KITCHENER,N,7,5,6,N,N,8.5,N,N,88.4085965157325,6,1965,59.0
0,KIT 4,TREATED,300,DI,NO,NONE,PURCHASED,KITCHENER,N,8,4,0,N,N,8.5,N,Y,404.708145051142,9,1977,47.0
0,KIT 4,TREATED,150,CI,NO,NONE,PURCHASED,KITCHENER,N,5,2,10,N,N,7.75,N,N,99.7397380489148,6,1956,68.0
0,KIT 5,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,6,27,N,N,9.35,N,Y,7.17731377930922,6,2003,21.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,6,5,3,N,N,6.55,N,N,311.911093950227,1,1950,57.0
0,KIT 4,TREATED,200,CI,NO,NONE,DONATED,KITCHENER,N,6,4,1,N,N,7.85,N,Y,1.00749829615212,5,1964,60.0
0,KIT 4,TREATED,150,CI,YES,EPS,DONATED,KITCHENER,N,5,1,6,N,N,7.75,N,N,1.83436899252313,1,1959,65.0
1,KIT 4,TREATED,150,CI,YES,EPS,DONATED,KITCHENER,N,5,1,6,N,N,4.15,N,N,168.163877331115,1,1959,41.0
1,KIT 4,TREATED,150,CI,YES,EPS,DONATED,KITCHENER,N,5,1,6,N,N,4.15,N,N,168.163877331115,1,1959,52.0
0,KIT 6,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,0,6,3,N,N,8.5,N,Y,4.17489682956037,1,1980,44.0
1,KIT 4,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,6,4,27,N,N,8.7,N,Y,240.230813783845,11,1987,31.0
0,KIT 4,TREATED,0,PVC,NO,NONE,PURCHASED,KITCHENER,N,6,2,26,N,N,9.35,N,N,183.216559208402,8,1995,29.0
0,KIT 5,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,7,6,32,N,N,9.35,N,Y,43.64938188495,6,1997,27.0
0,KIT 5,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,7,6,31,N,N,9.35,N,Y,12.7064843868995,6,1997,27.0
0,KIT 2W,TREATED,200,DI,NO,NONE,PURCHASED,KITCHENER,N,6,5,34,N,N,8.5,N,N,14.2289959150627,1,1963,61.0
0,KIT 4,TREATED,200,DI,NO,NONE,DONATED,KITCHENER,N,6,3,5,N,N,8.5,N,N,13.036978361661,1,1971,53.0
0,KIT 4,TREATED,200,DI,NO,NONE,DONATED,KITCHENER,N,6,3,5,N,N,8.5,N,N,47.0617599633317,1,1971,53.0
0,KIT 5,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,7,6,32,N,N,9.35,N,Y,6.8349329717129,6,2001,23.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,0,2,25,N,N,9.35,N,N,1.5326599110142,7,2004,20.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,0,2,25,N,N,9.35,N,N,1.58335123139174,7,2004,20.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,2,25,N,N,9.35,N,N,95.1791561110571,7,2004,20.0
0,KIT 4,TREATED,300,CI,NO,NONE,DONATED,KITCHENER,N,7,4,21,N,N,7.75,N,Y,6.96207787440532,1,1956,68.0
0,KIT 5,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,7,6,32,N,N,9.35,N,Y,57.4513127987798,6,2001,23.0
0,KIT 4,TREATED,300,CI,NO,NONE,PURCHASED,KITCHENER,N,7,2,9,N,N,7.75,N,N,14.4159163922849,1,1949,75.0
0,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,5,1,23,N,N,7.85,N,N,11.078572117038,1,1962,62.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,5,1,23,N,N,6.25,N,N,119.674526048058,1,1962,57.0
1,KIT 5,TREATED,300,DI,NO,NONE,DONATED,KITCHENER,N,6,6,41,N,N,4.7,N,Y,67.269943216678,1,1969,33.0
1,KIT 5,TREATED,300,DI,NO,NONE,DONATED,KITCHENER,N,6,6,41,N,N,4.7,N,Y,67.269943216678,1,1969,35.0
0,KIT 4,TREATED,300,DI,NO,NONE,DONATED,KITCHENER,N,7,1,23,N,N,8.5,N,N,199.280596789004,1,1971,53.0
0,KIT 4,TREATED,450,DI,NO,NONE,PURCHASED,DUAL CITY AND REGION,N,7,3,3,N,N,8.5,Y,N,10.1390811806773,10,1972,52.0
0,KIT 2E,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,5,5,22,N,N,9.35,N,N,107.323255643854,10,2010,14.0
0,KIT 4,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,4,32,N,N,9.35,N,Y,11.496652927914,6,2005,19.0
0,KIT 4,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,4,32,N,N,9.35,N,Y,112.321221501375,6,2005,19.0
0,KIT 4,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,7,4,32,N,N,9.35,N,Y,1.24368871910272,1,1995,29.0
0,KIT 5,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,7,6,30,N,N,9.35,N,Y,11.7165398524949,9,1995,29.0
0,KIT 2W,TREATED,300,DI,NO,NONE,DONATED,KITCHENER,N,7,5,31,N,N,8.5,N,N,0.898935993626867,1,1976,48.0
0,KIT 5,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,5,6,19,N,N,8.5,N,Y,136.484397611265,1,1972,52.0
0,KIT 4,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,7,4,31,N,N,9.35,N,Y,87.0302694168988,6,2005,19.0
0,KIT 6,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,6,6,35,N,N,9.35,N,Y,47.5983060062746,12,2002,22.0
0,KIT 4,TREATED,200,CI,NO,NONE,DONATED,KITCHENER,N,7,5,8,N,N,7.75,N,N,87.1230019209909,1,1954,70.0
0,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,6,4,22,N,N,7.85,N,Y,11.5822470297263,6,1962,62.0
0,KIT 6,TREATED,300,DI,NO,NONE,DONATED,KITCHENER,N,7,6,37,N,N,9.1,N,Y,73.1409611604669,1,1989,35.0
0,KIT 5,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,6,6,22,N,N,8.5,N,Y,13.5542815177074,1,1974,50.0
0,KIT 4,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,6,4,31,N,N,9.35,N,Y,129.564112327076,6,2004,20.0
0,KIT 4,TREATED,150,DI,NO,NONE,PURCHASED,KITCHENER,N,6,1,8,N,N,8.5,N,N,7.61927671521093,1,1968,56.0
0,KIT 4,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,6,4,29,N,N,9.35,N,Y,101.149482177049,6,2003,21.0
0,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,4,1,25,N,N,7.75,N,N,110.013288628945,1,1955,69.0
0,KIT 5,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,6,28,N,N,9.35,N,Y,63.3989366755381,10,1999,25.0
0,KIT 5,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,6,28,N,N,9.35,N,Y,164.371996658123,10,1999,25.0
0,KIT 4,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,5,3,22,N,N,9.35,N,N,12.461477295043,6,2005,19.0
0,KIT 4,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,5,3,22,N,N,9.35,N,N,174.863853678243,6,2005,19.0
0,KIT 4,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,6,5,18,N,N,9.35,N,N,41.5320514567082,6,2005,19.0
0,KIT 5,TREATED,200,DI,NO,NONE,DONATED,KITCHENER,N,6,6,21,N,N,8.5,N,N,10.5698068216061,1,1974,50.0
0,KIT 4,TREATED,300,DI,NO,NONE,DONATED,REGION,N,0,1,9,N,N,9.1,N,N,30.2827676809304,1,1985,39.0
0,KIT 6,TREATED,300,DI,NO,NONE,DONATED,KITCHENER,N,7,6,37,N,N,9.1,N,Y,21.6399709644989,1,1989,35.0
0,KIT 4,TREATED,300,DI,NO,NONE,DONATED,KITCHENER,N,7,3,3,N,N,8.5,N,N,15.9458093706172,1,1973,51.0
0,KIT 6,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,5,6,7,N,N,8.5,N,N,11.9320928330792,1,1978,46.0
0,KIT 5,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,3,0,N,N,9.35,N,N,212.743582109396,6,2004,20.0
0,KIT 4,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,4,30,N,N,9.35,N,Y,8.11148136492877,1,2009,15.0
0,KIT 4,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,4,30,N,N,9.35,N,Y,127.769095806535,2,2009,15.0
0,KIT 4,TREATED,200,DI,NO,NONE,DONATED,KITCHENER,N,6,4,16,N,N,9.1,N,Y,8.8885044161896,1,1988,36.0
0,KIT 4,TREATED,200,DI,NO,NONE,DONATED,KITCHENER,N,7,4,16,N,N,9.1,N,Y,78.2888172147393,1,1988,36.0
0,KIT 5,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,6,6,21,N,N,8.5,N,N,112.275587792228,1,1977,47.0
0,KIT 5,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,6,6,21,N,N,8.5,N,N,1.65186638636878,1,1977,47.0
0,KIT 5,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,6,6,25,N,N,9.35,N,Y,10.690660941354,1,2005,19.0
0,KIT 2W,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,5,39,N,N,9.35,N,N,138.631028976129,11,2005,19.0
0,KIT 4,TREATED,300,DI,NO,NONE,DONATED,KITCHENER,N,7,4,28,N,N,9.1,N,Y,36.4696570721817,6,1985,39.0
0,KIT 2W,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,5,39,N,N,9.35,N,N,14.5112663921537,11,2005,19.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,2,7,N,N,9.35,N,N,6.80372318549597,9,2004,20.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,2,7,N,N,9.35,N,N,135.868954125885,9,2004,20.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,2,7,N,N,9.35,N,N,115.326799154678,9,2004,20.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,6,4,15,N,N,4.25,N,Y,230.178455628408,6,1967,31.0
0,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,6,4,29,N,N,7.85,N,Y,7.01749718326998,1,1967,57.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,6,2,28,N,N,9.35,N,N,83.0269083225882,11,2005,19.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,8,2,30,N,N,9.35,N,N,33.4531138953071,5,2009,15.0
0,KIT 5,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,6,25,N,N,9.35,N,Y,8.23747682659766,10,2001,23.0
0,KIT 5,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,6,25,N,N,9.35,N,Y,122.601513967838,10,2001,23.0
1,BRIDGEPORT,TREATED,300,DI,NO,NONE,DONATED,KITCHENER,N,5,2,46,N,N,7.1,N,N,83.9760529006953,11,1992,12.0
0,KIT 5,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,6,6,33,N,N,9.1,N,Y,13.8310474759142,1,1989,35.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,2,9,N,N,9.35,N,N,14.9041799060625,8,2010,14.0
0,KIT 4,TREATED,150,DI,NO,NONE,PURCHASED,KITCHENER,N,6,2,26,N,N,9.1,N,N,9.6994396998024,6,1994,30.0
0,KIT 2W,TREATED,450,DI,NO,NONE,PURCHASED,DUAL CITY AND REGION,N,7,5,31,N,N,8.5,N,N,18.5903968069983,7,1969,55.0
0,KIT 4,TREATED,200,DI,NO,NONE,PURCHASED,KITCHENER,N,7,5,0,N,N,8.5,N,N,0.445405343272146,1,1969,55.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,6,2,15,N,N,9.35,N,N,112.508407433113,6,2002,22.0
0,KIT 4,TREATED,100,DI,NO,NONE,DONATED,KITCHENER,N,5,3,6,N,N,8.5,N,N,68.9806225210823,1,1973,51.0
0,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,6,4,3,N,N,7.85,N,Y,50.7341946406989,1,1963,61.0
0,KIT 4,TREATED,200,CI,NO,NONE,PURCHASED,KITCHENER,N,7,4,3,N,N,7.85,N,Y,206.522304707546,1,1963,61.0
0,KIT 4,TREATED,200,CI,NO,NONE,PURCHASED,KITCHENER,N,7,5,17,N,N,7.85,N,N,1.46032439862975,1,1967,57.0
0,KIT 4,TREATED,300,DI,NO,NONE,PURCHASED,KITCHENER,N,7,2,3,N,N,8.5,N,N,119.855544078076,1,1970,54.0
1,KIT 5,TREATED,150,CI,YES,EPS,DONATED,KITCHENER,N,5,6,20,N,N,6.35,N,Y,376.09302712088,1,1974,28.0
0,KIT 4,TREATED,300,DI,NO,NONE,DONATED,KITCHENER,N,7,4,28,N,N,9.1,N,Y,12.1656724536284,6,1985,39.0
0,KIT 6,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,6,6,1,N,N,9.35,N,Y,11.247217170858,6,2007,17.0
1,KIT 4,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,5,4,23B,N,N,6.9,N,Y,213.685380850888,1,1965,40.0
0,KIT 2W,TREATED,300,DI,NO,NONE,PURCHASED,KITCHENER,N,7,5,33,N,N,8.5,N,N,236.910057153327,6,1977,47.0
0,KIT 2W,TREATED,300,DI,NO,NONE,PURCHASED,KITCHENER,N,7,5,33,N,N,8.5,N,N,381.857926810436,6,1977,47.0
0,KIT 6,TREATED,300,DI,NO,NONE,DONATED,KITCHENER,N,6,6,3,N,N,8.5,N,Y,6.09592442236968,1,1980,44.0
0,KIT 4,TREATED,200,DI,NO,NONE,DONATED,KITCHENER,N,6,5,13,N,N,8.5,N,N,10.9725515433932,1,1967,57.0
0,KIT 4,TREATED,100,CI,NO,NONE,DONATED,KITCHENER,N,5,1,27,N,N,7.75,N,N,0.920340643723092,1,1925,99.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,5,4,8,N,N,4.15,N,Y,122.242400623844,1,1958,41.0
0,KIT 5,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,6,3,0,N,N,9.35,N,N,74.5935656249312,6,2004,20.0
0,KIT 4,TREATED,200,DI,NO,NONE,DONATED,KITCHENER,N,7,4,16,N,N,9.1,N,Y,81.0641730638116,1,1988,36.0
0,KIT 2W,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,5,37,N,N,9.35,N,N,10.4000028427386,8,2010,14.0
0,KIT 2W,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,5,38,N,N,9.35,N,N,190.963210256194,6,2000,24.0
0,KIT 4,TREATED,150,DI,NO,NONE,PURCHASED,KITCHENER,N,5,5,19,N,N,9.1,N,N,6.33983222379867,8,2020,4.0
0,KIT 4,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,6,5,0,N,N,8.5,N,N,1.23442964402841,6,1963,61.0
0,KIT 4,TREATED,300,DI,NO,NONE,DONATED,KITCHENER,N,7,2,22,N,N,8.5,N,N,44.6123089236176,10,1973,51.0
0,KIT 4,TREATED,300,DI,NO,NONE,PURCHASED,KITCHENER,N,6,2,26,N,N,9.1,N,N,87.1391176919386,10,1993,31.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,5,4,6,N,N,7.75,N,N,98.9297237780662,7,1974,48.0
0,KIT 2W,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,6,5,45,N,N,9.35,N,N,11.746461094739,8,2010,14.0
1,KIT 4,TREATED,450,CI,NO,NONE,DONATED,KITCHENER,N,7,5,0,N,N,6.65,N,N,275.634589371347,1,1962,44.0
0,KIT 4,TREATED,450,CI,NO,NONE,DONATED,KITCHENER,N,7,5,0,N,N,7.85,N,N,2.05703339756822,1,1962,62.0
0,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,6,1,7,N,N,7.75,N,N,7.80650661929237,1,1957,67.0
0,KIT 2E,TREATED,200,PVC,NO,NONE,PURCHASED,KITCHENER,N,6,5,25,N,N,9.35,N,N,79.8105610748717,9,2010,14.0
0,KIT 5,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,6,25,N,N,9.35,N,Y,73.1654831915982,6,2002,22.0
0,KIT 6,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,6,35,N,N,9.35,N,Y,188.698187382122,6,2003,21.0
0,KIT 5,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,5,6,16,N,N,8.5,N,N,7.30801539151559,1,1969,55.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,5,4,23B,N,N,4.05,N,Y,178.057416533737,1,1965,33.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,5,4,23B,N,N,4.05,N,Y,178.057416533737,1,1965,34.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,5,4,23B,N,N,4.05,N,Y,178.057416533737,1,1965,37.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,5,4,23B,N,N,4.05,N,Y,178.057416533737,1,1965,40.0
0,KIT 2E,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,6,5,25,N,N,9.35,N,N,11.2453997131416,6,1996,28.0
0,KIT 4,TREATED,300,DI,NO,NONE,PURCHASED,KITCHENER,N,7,2,32,N,N,9.1,N,N,7.64412162222348,6,1994,30.0
0,KIT 5,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,6,28,N,N,9.35,N,Y,13.5160141064897,1,2003,21.0
0,KIT 4,TREATED,300,DI,NO,NONE,PURCHASED,KITCHENER,N,7,5,29,N,N,8.5,N,N,241.81266703125,1,1965,59.0
0,KIT 5,TREATED,300,DI,NO,NONE,DONATED,KITCHENER,N,7,6,12,N,N,8.5,N,Y,4.1276056014446,1,1975,49.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,4,18,N,N,9.35,N,Y,13.0690637457015,6,1999,25.0
0,KIT 4,TREATED,50,DI,NO,NONE,DONATED,KITCHENER,N,5,3,7,N,N,9.1,N,N,23.8247561688112,1,1987,37.0
0,KIT 4,TREATED,150,DI,NO,NONE,PURCHASED,KITCHENER,N,7,2,4,N,N,9.1,N,N,10.2874585394807,6,1996,28.0
0,KIT 4,TREATED,150,DI,NO,NONE,PURCHASED,KITCHENER,N,7,2,4,N,N,9.1,N,N,4.76669468392119,6,1996,28.0
0,KIT 4,TREATED,300,DI,NO,NONE,PURCHASED,KITCHENER,N,7,2,25,N,N,9.1,N,N,174.547746011958,8,1991,33.0
0,KIT 4,TREATED,200,DI,NO,NONE,DONATED,KITCHENER,N,5,5,22,N,N,8.5,N,N,12.4919669059589,1,1971,53.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,7,4,2,N,N,4.25,N,Y,107.851368060113,6,1963,57.0
0,KIT 6,TREATED,450,PVC,NO,NONE,DONATED,DUAL CITY AND REGION,N,7,6,34,N,N,9.35,N,Y,5.12588263568504,1,1998,26.0
0,KIT 6,TREATED,450,PVC,NO,NONE,DONATED,DUAL CITY AND REGION,N,7,6,34,N,N,9.35,N,Y,8.72026201308268,1,1998,26.0
0,KIT 5,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,6,6,22,N,N,8.5,N,Y,69.2496038935272,1,1974,50.0
0,KIT 2W,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,6,5,30,N,N,9.1,N,N,20.511113400709,2,1986,38.0
0,KIT 6,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,6,35,N,N,9.35,N,Y,90.8988350358965,12,2002,22.0
0,KIT 4,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,4,12,N,N,9.35,N,Y,66.6379640864491,11,1976,48.0
0,KIT 5,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,5,6,42,N,N,8.5,N,Y,9.34632632004709,1,1968,56.0
0,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,5,2,36,N,N,7.3,N,N,70.2535706967877,1,1952,72.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,5,2,19,N,N,4.55,N,N,122.76487429757,1,1953,51.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,5,2,19,N,N,4.55,N,N,122.76487429757,1,1953,61.0
0,KIT 2W,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,6,5,42,N,N,9.35,N,N,18.1315420519349,8,1997,27.0
0,KIT 2E,TREATED,300,DI,NO,NONE,DONATED,KITCHENER,N,7,5,0,N,N,9.1,N,N,29.4896759481499,12,1991,33.0
0,KIT 2E,TREATED,300,DI,NO,NONE,DONATED,KITCHENER,N,7,5,25,N,N,9.1,N,N,61.560137313745,12,1991,33.0
0,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,6,4,9,N,N,7.75,N,Y,7.77014250674408,1,1955,69.0
